Consequent	Antecedent 	Support %	Confidence %
metformin = No	age = [70-80) and gender = Female and number_emergency = 0	12.405911601124147	80.4910891089109
metformin = No	admission_type_id = 1 and gender = Female and readmitted = NO and number_outpatient = 0 and number_emergency = 0	12.254584045752019	80.49073851335098
metformin = No	age = [70-80) and gender = Female and number_emergency = 0 and tolazamide = No	12.401981015270326	80.48490610886617
metformin = No	readmitted = NO and glipizide = No and number_emergency = 0 and tolazamide = No	43.939036613407225	80.4830593760483
metformin = No	gender = Male and number_diagnoses = 9 and admission_source_id = 7 and diabetesMed	11.041015663384627	80.48237807048771
metformin = No	readmitted = >30 and admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0 and tolazamide = No	10.638130613367922	80.48217254757066
metformin = No	readmitted = NO and glipizide = No and number_emergency = 0	43.9616374820667	80.47968170235595
metformin = No	gender = Male and readmitted = NO and number_outpatient = 0 and glipizide = No and tolazamide = No	19.43969498653774	80.47818834352726
metformin = No	admission_type_id = 1 and readmitted = NO and number_outpatient = 0 and tolazamide = No	24.629050960045596	80.477976380466
metformin = No	gender = Male and readmitted = NO and number_outpatient = 0 and glipizide = No	19.45345203702612	80.4717886548467
metformin = No	gender = Female and admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No and tolazamide = No	15.150443173555017	80.47087819431833
metformin = No	gender = Female and admission_source_id = 7 and discharge_disposition_id = 1 and glipizide = No	15.155356405872295	80.47072553977826
metformin = No	admission_type_id = 1 and readmitted = NO and number_outpatient = 0	24.639860071143605	80.47058823529412
metformin = No	time_in_hospital = 3 and admission_source_id = 7	10.00727158382957	80.45954438334643
metformin = No	time_in_hospital = 3 and admission_source_id = 7 and tolazamide = No	10.004323644439204	80.45378646498379
metformin = No	readmitted = >30 and discharge_disposition_id = 1	21.143603954169368	80.45266533438677
metformin = No	num_procedures = 0 and admission_type_id = 1 and glipizide = No and number_emergency = 0	22.94282962875617	80.45228713380162
metformin = No	num_procedures = 0 and admission_type_id = 1 and glipizide = No and number_emergency = 0 and tolazamide = No	22.934968457048523	80.44987146529563
metformin = No	discharge_disposition_id = 1 and glipizide = No and number_emergency = 0 and tolazamide = No	46.187331721793136	80.44805650703147
metformin = No	discharge_disposition_id = 1 and glipizide = No and number_emergency = 0	46.20600200459879	80.44745012972652
metformin = No	readmitted = >30 and discharge_disposition_id = 1 and tolazamide = No	21.137708075388637	80.44721305378644
metformin = No	age = [70-80) and readmitted = NO and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	10.867087239353026	80.44126955420924
metformin = No	num_procedures = 0 and gender = Male and admission_source_id = 7 and glipizide = No and number_emergency = 0	10.615529744708448	80.44061834675553
metformin = No	admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No and number_emergency = 0	22.37485997287896	80.43917435221783
metformin = No	gender = Female and number_outpatient = 0 and tolazamide = No	44.672090875144946	80.43817777875542
metformin = No	gender = Female and number_outpatient = 0	44.68486527916986	80.43717289000308
metformin = No	age = [70-80) and discharge_disposition_id = 1 and tolazamide = No	13.447516852386848	80.43112897332846
metformin = No	age = [70-80) and discharge_disposition_id = 1	13.451447438240669	80.4295419680035
metformin = No	age = [70-80) and readmitted = NO and number_outpatient = 0 and number_emergency = 0	10.874948411060668	80.42830035239903
metformin = No	gender = Female and tolazamide = No	53.74486567222845	80.42198412988628
metformin = No	gender = Female	53.75862272271682	80.42151056518242
metformin = No	time_in_hospital = 3 and glipizide = No	15.251655759290921	80.41363314219446
metformin = No	time_in_hospital = 3 and number_outpatient = 0 and glipizide = No	12.586718550399937	80.41221016472792
metformin = No	readmitted = NO and admission_source_id = 7 and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	17.060707898512273	80.41124294436125
metformin = No	admission_type_id = 1 and readmitted = NO and tolazamide = No	27.95530923884205	80.4105592463707
metformin = No	time_in_hospital = 3 and glipizide = No and tolazamide = No	15.24575988051019	80.40605865291653
metformin = No	admission_type_id = 1 and readmitted = NO	27.96611834994006	80.40407589599438
metformin = No	time_in_hospital = 3 and number_outpatient = 0 and glipizide = No and tolazamide = No	12.580822671619204	80.40303053971726
metformin = No	gender = Male and readmitted = NO and glipizide = No and number_emergency = 0 and tolazamide = No	20.609044278049645	80.39860773375293
metformin = No	discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No and number_emergency = 0 and tolazamide = No	40.203014759349884	80.3974286901474
metformin = No	discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No and number_emergency = 0	40.22070239569208	80.3962766607217
metformin = No	number_diagnoses = 9 and admission_type_id = 1 and diabetesMed and number_outpatient = 0 and glipizide = No	14.736749012440303	80.39607921584316
metformin = No	gender = Male and readmitted = NO and glipizide = No and number_emergency = 0	20.620836035611106	80.39552060995949
metformin = No	num_procedures = 0 and admission_type_id = 1 and number_outpatient = 0 and glipizide = No and tolazamide = No	21.877640862370537	80.39435860582105
metformin = No	num_procedures = 0 and admission_type_id = 1 and number_outpatient = 0 and glipizide = No	21.886484680541635	80.39330130651462
metformin = No	num_procedures = 0 and gender = Male and glipizide = No and tolazamide = No	17.57561464536289	80.38130381303813
metformin = No	age = [70-80) and readmitted = NO and number_emergency = 0 and tolazamide = No	12.346952813316825	80.37405491444488
metformin = No	admission_type_id = 1 and gender = Female and discharge_disposition_id = 1 and glipizide = No and number_emergency = 0	12.456026570760372	80.37235721047648
metformin = No	num_procedures = 0 and gender = Male and glipizide = No	17.5864237564609	80.37101190143599
diabetesMed	readmitted = >30 and num_procedures = 0 and admission_source_id = 7 and number_emergency = 0	10.024959220171766	80.3665947853362
metformin = No	gender = Male and readmitted = NO and number_outpatient = 0 and glipizide = No and number_emergency = 0	18.385315331250123	80.36344200962053
metformin = No	age = [70-80) and readmitted = NO and number_emergency = 0	12.354813985024467	80.36268193748509
metformin = No	tolazamide = No	99.96167678792524	80.36214574301808
diabetesMed	readmitted = >30 and num_procedures = 0 and admission_source_id = 7 and number_emergency = 0 and tolazamide = No	10.021028634317945	80.35889390076485
diabetesMed	readmitted = >30 and number_diagnoses = 9 and number_outpatient = 0	14.003694750702591	80.34523893060135
metformin = No	admission_type_id = 1 and gender = Female and readmitted = NO and number_emergency = 0 and tolazamide = No	13.63225438751646	80.34311252072371
metformin = No	gender = Female and admission_source_id = 7 and discharge_disposition_id = 1 and number_outpatient = 0 and glipizide = No	12.907061297486392	80.342596117244
diabetesMed	readmitted = >30 and number_diagnoses = 9 and number_outpatient = 0 and tolazamide = No	14.00172945777568	80.34248017404731
metformin = No	admission_type_id = 1 and gender = Female and readmitted = NO and number_emergency = 0	13.635202326906825	80.34015566445662
metformin = No	readmitted = >30 and discharge_disposition_id = 1 and number_emergency = 0	17.99323939233143	80.33968652722407
metformin = No	num_procedures = 0 and admission_type_id = 1 and gender = Female and glipizide = No and number_emergency = 0	12.74983786333353	80.33911368015414
metformin = No	time_in_hospital = 4 and glipizide = No and number_emergency = 0 and tolazamide = No	10.515299805436	80.3382861414821
metformin = No	readmitted = >30 and discharge_disposition_id = 1 and number_emergency = 0 and tolazamide = No	17.987343513550694	80.33324228352909
metformin = No	time_in_hospital = 4 and glipizide = No and number_emergency = 0	10.51726509836291	80.3326170232645
metformin = No	age = [70-80) and discharge_disposition_id = 1 and number_outpatient = 0 and tolazamide = No	11.354479885226892	80.32886196451753
metformin = No	age = [70-80) and discharge_disposition_id = 1 and number_outpatient = 0	11.358410471080713	80.32701790812354
metformin = No	gender = Female and admission_source_id = 7 and number_inpatient = 0 and glipizide = No and number_emergency = 0	15.531710001375703	80.32392762242186
metformin = No	gender = Female and readmitted = NO and admission_source_id = 7 and number_outpatient = 0 and tolazamide = No	13.336477802016391	80.3124078986148
metformin = No	gender = Female and readmitted = NO and admission_source_id = 7 and number_outpatient = 0	13.340408387870212	80.31084266352386
metformin = No	gender = Female and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	40.466364011555925	80.3088803088803
metformin = No	gender = Female and number_outpatient = 0 and number_emergency = 0	40.47913841558084	80.30781181725494
metformin = No	age = [70-80) and discharge_disposition_id = 1 and number_emergency = 0 and tolazamide = No	12.368571035512844	80.30507666640185
metformin = No	admission_type_id = 1 and readmitted = NO and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	23.000805770100033	80.30503695475713
metformin = No	age = [70-80) and discharge_disposition_id = 1 and number_emergency = 0	12.372501621366665	80.30339131125407
diabetesMed	readmitted = >30 and num_procedures = 0 and admission_type_id = 1	10.910323683745062	80.3026209132667
metformin = No	admission_type_id = 1 and readmitted = NO and number_outpatient = 0 and number_emergency = 0	23.00964958827113	80.29979501195763
diabetesMed	readmitted = >30 and num_procedures = 0 and admission_type_id = 1 and tolazamide = No	10.908358390818151	80.29907215566166
metformin = No	number_outpatient = 0 and tolazamide = No	83.51414028260913	80.29392038969749
metformin = No	gender = Male and tolazamide = No	46.21386317630643	80.293429725707
metformin = No	number_outpatient = 0	83.55148084822042	80.28979030190409
metformin = No	readmitted = NO and admission_source_id = 7 and number_inpatient = 0 and glipizide = No and number_emergency = 0	17.57364935243598	80.28964437486022
metformin = No	gender = Male and admission_type_id = 1 and readmitted = NO and tolazamide = No	12.961106852976437	80.28809704321456
metformin = No	gender = Male	46.23842933789281	80.28689831048773
metformin = No	gender = Female and readmitted = NO and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	17.045968201560445	80.28477546549836
diabetesMed	readmitted = >30 and gender = Male	15.748874869799343	80.28327197853622
metformin = No	number_diagnoses = 9 and admission_type_id = 1 and diabetesMed and glipizide = No and tolazamide = No	18.350922705029184	80.27844712182062
diabetesMed	readmitted = >30 and number_diagnoses = 9 and discharge_disposition_id = 1	10.094727119077099	80.27839968850384
metformin = No	time_in_hospital = 2 and admission_source_id = 7 and tolazamide = No	10.029872452489043	80.27824042323896
metformin = No	time_in_hospital = 2 and admission_source_id = 7	10.03478568480632	80.27810419114768
